id,contestId,index,title,rating,tags
1468H,1468,H,K and Medians,2200.0,"['constructive algorithms', 'greedy', 'math']"
1468G,1468,G,Hobbits,2500.0,"['binary search', 'geometry']"
1468F,1468,F,Full Turn,1700.0,"['geometry', 'hashing', 'number theory']"
1468E,1468,E,Four Segments,800.0,['greedy']
1468D,1468,D,Firecrackers,1700.0,"['binary search', 'sortings']"
1468C,1468,C,Berpizza,1400.0,"['data structures', 'implementation']"
1468B,1468,B,Bakery,2900.0,"['data structures', 'dsu']"
1468A,1468,A,LaIS,2200.0,"['data structures', 'dp', 'greedy']"
1467E,1467,E,Distinctive Roots in a Tree,2500.0,"['data structures', 'dfs and similar', 'dp', 'trees']"
1467D,1467,D,Sum of Paths,2200.0,"['combinatorics', 'dp', 'math']"
1467C,1467,C,Three Bags,1900.0,"['constructive algorithms', 'greedy']"
1467B,1467,B,Hills And Valleys,1700.0,"['brute force', 'implementation']"
1467A,1467,A,Wizard of Orz,900.0,"['constructive algorithms', 'greedy', 'math']"
1466I,1466,I,The Riddle of the Sphinx,3400.0,"['binary search', 'data structures', 'data structures', 'interactive']"
1466H,1466,H,Finding satisfactory solutions,3300.0,"['combinatorics', 'dp', 'graphs', 'greedy', 'math']"
1466G,1466,G,Song of the Sirens,2600.0,"['combinatorics', 'divide and conquer', 'hashing', 'math', 'string suffix structures', 'strings']"
1466F,1466,F,Euclid's nightmare,2100.0,"['bitmasks', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']"
1466E,1466,E,Apollo versus Pan,1800.0,"['bitmasks', 'brute force', 'math']"
1466D,1466,D,13th Labour of Heracles,1500.0,"['data structures', 'greedy', 'sortings', 'trees']"
1466C,1466,C,Canine poetry,1300.0,"['dp', 'greedy', 'strings']"
1466B,1466,B,Last minute enhancements,800.0,"['dp', 'greedy']"
1466A,1466,A,Bovine Dilemma,800.0,"['brute force', 'geometry', 'math']"
1464F,1464,F,My Beautiful Madness,3500.0,"['data structures', 'trees']"
1463F,1463,F,Max Correct Set,3100.0,"['bitmasks', 'dp', 'math']"
1463E,1463,E,Plan of Lectures,2400.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'implementation', 'sortings', 'trees']"
1463D,1463,D,Pairs,1900.0,"['binary search', 'constructive algorithms', 'greedy', 'two pointers']"
1463C,1463,C,Busy Robot,1800.0,['implementation']
1463B,1463,B,Find The Array,1400.0,"['bitmasks', 'constructive algorithms', 'greedy']"
1463A,1463,A,Dungeon,1100.0,"['binary search', 'math']"
1462F,1462,F,The Treasure of The Segments,1800.0,"['binary search', 'data structures', 'greedy']"
1462E2,1462,E2,Close Tuples (hard version),1700.0,"['binary search', 'combinatorics', 'implementation', 'math', 'sortings', 'two pointers']"
1462E1,1462,E1,Close Tuples (easy version),1500.0,"['binary search', 'combinatorics', 'math', 'sortings', 'two pointers']"
1462D,1462,D,Add to Neighbour and Remove,1400.0,"['greedy', 'math', 'number theory']"
1462C,1462,C,Unique Number,900.0,"['brute force', 'greedy', 'math']"
1462B,1462,B,Last Year's Substring,800.0,"['dp', 'implementation', 'strings']"
1462A,1462,A,Favorite Sequence,800.0,"['implementation', 'two pointers']"
1461F,1461,F,Mathematical Expression,2700.0,"['constructive algorithms', 'dp', 'greedy']"
1461E,1461,E,Water Level,2200.0,"['brute force', 'graphs', 'greedy', 'implementation', 'math']"
1461D,1461,D,Divide and Summarize,1600.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation', 'sortings']"
1461C,1461,C,Random Events,1500.0,"['dp', 'math', 'probabilities']"
1461B,1461,B,Find the Spruce,1400.0,"['brute force', 'dp', 'implementation']"
1461A,1461,A,String Generation,800.0,"['constructive algorithms', 'greedy']"
1459B,1459,B,Move and Turn,1300.0,"['dp', 'math']"
1459A,1459,A,Red-Blue Shuffle,800.0,"['math', 'probabilities']"
1458F,1458,F,Range Diameter Sum,3500.0,"['data structures', 'trees']"
1458E,1458,E,Nim Shortcuts,3100.0,"['data structures', 'games']"
1458D,1458,D,Flip and Reverse,3100.0,"['data structures', 'graphs', 'greedy']"
1458C,1458,C,Latin Square,2700.0,"['math', 'matrices']"
1458B,1458,B,Glass Half Spilled,2000.0,['dp']
1458A,1458,A,Row GCD,1600.0,"['math', 'number theory']"
1456E,1456,E,XOR-ranges,3500.0,"['dp', 'greedy']"
1455G,1455,G,Forbidden Value,2900.0,"['data structures', 'dp']"
1455F,1455,F,String and Operations,2800.0,"['dp', 'greedy']"
1455E,1455,E,Four Points,2400.0,"['brute force', 'constructive algorithms', 'flows', 'geometry', 'greedy', 'implementation', 'math', 'ternary search']"
1455D,1455,D,Sequence and Swaps,1600.0,"['dp', 'greedy', 'sortings']"
1455C,1455,C,Ping-pong,1100.0,"['constructive algorithms', 'games', 'math']"
1455B,1455,B,Jumps,1200.0,"['constructive algorithms', 'math']"
1455A,1455,A,Strange Functions,800.0,"['math', 'number theory']"
1454F,1454,F,Array Partition,2100.0,"['binary search', 'data structures', 'greedy', 'two pointers']"
1454E,1454,E,Number of Simple Paths,2000.0,"['combinatorics', 'dfs and similar', 'graphs', 'trees']"
1454D,1454,D,Number into Sequence,1300.0,"['constructive algorithms', 'math', 'number theory']"
1454C,1454,C,Sequence Transformation,1200.0,"['greedy', 'implementation']"
1454B,1454,B,Unique Bid Auction,800.0,['implementation']
1454A,1454,A,Special Permutation,800.0,"['constructive algorithms', 'probabilities']"
1453F,1453,F,Even Harder,2700.0,['dp']
1453E,1453,E,Dog Snacks,2300.0,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']"
1453D,1453,D,Checkpoints,1900.0,"['brute force', 'constructive algorithms', 'greedy', 'math', 'probabilities']"
1453C,1453,C,Triangles,1700.0,"['greedy', 'implementation']"
1453B,1453,B,Suffix Operations,1400.0,"['constructive algorithms', 'implementation']"
1453A,1453,A,Cancel the Trains,800.0,['implementation']
1452G,1452,G,Game On Tree,2700.0,"['data structures', 'dfs and similar', 'greedy', 'trees']"
1452F,1452,F,Divide Powers,2900.0,"['constructive algorithms', 'greedy']"
1452E,1452,E,Two Editorials,2500.0,"['brute force', 'dp', 'greedy', 'sortings', 'two pointers']"
1452D,1452,D,Radio Towers,1600.0,"['combinatorics', 'dp', 'math']"
1452C,1452,C,Two Brackets,800.0,['greedy']
1452B,1452,B,Toy Blocks,1400.0,"['binary search', 'greedy', 'math', 'sortings']"
1452A,1452,A,Robot Program,800.0,['math']
1451F,1451,F,Nullify The Matrix,2700.0,"['constructive algorithms', 'games']"
1451E2,1451,E2,Bitwise Queries (Hard Version),2300.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']"
1451E1,1451,E1,Bitwise Queries (Easy Version),2000.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']"
1451D,1451,D,Circle Game,1700.0,"['games', 'geometry', 'math']"
1451C,1451,C,String Equality,1400.0,"['dp', 'greedy', 'hashing', 'implementation', 'strings']"
1451B,1451,B,Non-Substring Subsequence,900.0,"['dp', 'greedy', 'implementation', 'strings']"
1451A,1451,A,Subtract or Divide,800.0,"['greedy', 'math']"
1450H2,1450,H2,Multithreading (Hard Version),3300.0,"['combinatorics', 'implementation', 'math']"
1450H1,1450,H1,Multithreading (Easy Version),2900.0,"['combinatorics', 'fft', 'math']"
1450G,1450,G,Communism,3500.0,"['bitmasks', 'dp', 'trees']"
1450F,1450,F,The Struggling Contestant,2400.0,"['constructive algorithms', 'greedy']"
1450E,1450,E,Capitalism,2700.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']"
1450D,1450,D,Rating Compression,1800.0,"['binary search', 'data structures', 'greedy', 'implementation', 'two pointers']"
1450C2,1450,C2,Errich-Tac-Toe (Hard Version),2300.0,"['constructive algorithms', 'math']"
1450C1,1450,C1,Errich-Tac-Toe (Easy Version),2100.0,"['constructive algorithms', 'math']"
1450B,1450,B,Balls of Steel,1000.0,"['brute force', 'geometry', 'greedy']"
1450A,1450,A,Avoid Trygub,800.0,"['constructive algorithms', 'sortings']"
1447B,1447,B,Numbers Box,1000.0,"['greedy', 'math']"
1447A,1447,A,Add Candies,800.0,"['constructive algorithms', 'math']"
1446F,1446,F,Line Distance,3200.0,"['binary search', 'data structures', 'geometry']"
1446E,1446,E,Long Recovery,3500.0,"['constructive algorithms', 'dfs and similar']"
1446D2,1446,D2,Frequency Problem (Hard Version),3000.0,"['data structures', 'greedy', 'two pointers']"
1446D1,1446,D1,Frequency Problem (Easy Version),2600.0,"['data structures', 'greedy']"
1446C,1446,C,Xor Tree,2100.0,"['binary search', 'bitmasks', 'data structures', 'divide and conquer', 'dp', 'trees']"
1446B,1446,B,Catching Cheaters,1800.0,"['dp', 'strings']"
1446A,1446,A,Knapsack,1300.0,"['constructive algorithms', 'greedy', 'sortings']"
1445B,1445,B,Elimination,900.0,"['greedy', 'math']"
1445A,1445,A,Array Rearrangment,800.0,"['greedy', 'sortings']"
1444E,1444,E,Finding the Vertex,3500.0,"['brute force', 'dfs and similar', 'dp', 'interactive', 'trees']"
1444D,1444,D,Rectangular Polyline,2900.0,"['constructive algorithms', 'dp', 'geometry']"
1444C,1444,C,Team-Building,2500.0,"['data structures', 'dfs and similar', 'dsu', 'graphs']"
1444B,1444,B,Divide and Sum,1900.0,"['combinatorics', 'math', 'sortings']"
1444A,1444,A,Division,1500.0,"['brute force', 'math', 'number theory']"
1443E,1443,E,Long Permutation,2400.0,"['brute force', 'math', 'two pointers']"
1443C,1443,C,The Delivery Dilemma,1400.0,"['binary search', 'greedy', 'sortings']"
1443B,1443,B,Saving the City,1300.0,"['dp', 'greedy', 'math', 'sortings']"
1443A,1443,A,Kids Seating,800.0,"['constructive algorithms', 'math']"
1442F,1442,F,Differentiating Games,3400.0,"['games', 'interactive']"
1442E,1442,E,"Black, White and Grey Tree",3000.0,"['binary search', 'constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']"
1442D,1442,D,Sum,2800.0,"['data structures', 'divide and conquer', 'dp', 'greedy']"
1442C,1442,C,Graph Transpositions,2400.0,"['dfs and similar', 'graphs', 'greedy', 'shortest paths']"
1442B,1442,B,Identify the Operations,1800.0,"['combinatorics', 'data structures', 'dsu', 'greedy', 'implementation']"
1442A,1442,A,Extreme Subtraction,1800.0,"['constructive algorithms', 'dp', 'greedy']"
1440B,1440,B,Sum of Medians,900.0,"['greedy', 'math']"
1440A,1440,A,Buy the String,800.0,"['implementation', 'math']"
1439E,1439,E,Cheat and Win,3500.0,"['bitmasks', 'data structures', 'games', 'trees']"
1439D,1439,D,INOI Final Contests,3100.0,"['combinatorics', 'dp', 'fft']"
1439C,1439,C,Greedy Shopping,2600.0,"['binary search', 'data structures', 'divide and conquer', 'greedy', 'implementation']"
1439B,1439,B,Graph Subset Problem,2600.0,"['constructive algorithms', 'data structures', 'graphs']"
1439A2,1439,A2,Binary Table (Hard Version),1900.0,"['constructive algorithms', 'graphs', 'greedy', 'implementation']"
1439A1,1439,A1,Binary Table (Easy Version),1500.0,"['constructive algorithms', 'implementation']"
1438F,1438,F,Olha and Igor,3000.0,"['interactive', 'probabilities', 'trees']"
1438E,1438,E,Yurii Can Do Everything,2500.0,"['binary search', 'bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'two pointers']"
1438D,1438,D,Powerful Ksenia,2200.0,"['bitmasks', 'constructive algorithms', 'math']"
1438C,1438,C,Engineer Artem,2000.0,"['2-sat', 'chinese remainder theorem', 'constructive algorithms', 'fft', 'flows']"
1438B,1438,B,Valerii Against Everyone,1000.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']"
1438A,1438,A,Specific Tastes of Andre ,800.0,"['constructive algorithms', 'implementation']"
1437G,1437,G,Death DBMS,2600.0,"['data structures', 'string suffix structures', 'strings', 'trees']"
1437F,1437,F,Emotional Fishermen,2600.0,"['combinatorics', 'dp', 'math', 'two pointers']"
1437E,1437,E,Make It Increasing,2200.0,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'implementation']"
1437D,1437,D,Minimal Height Tree,1600.0,"['graphs', 'greedy', 'shortest paths', 'trees']"
1437C,1437,C,Chef Monocarp,1800.0,"['dp', 'flows', 'graph matchings', 'greedy', 'math', 'sortings']"
1437B,1437,B,Reverse Binary Strings,1200.0,"['constructive algorithms', 'greedy']"
1437A,1437,A,Marketing Scheme,800.0,"['brute force', 'constructive algorithms', 'greedy', 'math']"
1436F,1436,F,Sum Over Subsets,2800.0,"['combinatorics', 'math', 'number theory']"
1436E,1436,E,Complicated Computations,2400.0,"['binary search', 'data structures', 'two pointers']"
1436D,1436,D,Bandit in a City,1900.0,"['binary search', 'dfs and similar', 'graphs', 'greedy', 'trees']"
1436C,1436,C,Binary Search,1500.0,"['binary search', 'combinatorics']"
1436B,1436,B,Prime Square,900.0,"['constructive algorithms', 'math']"
1436A,1436,A,Reorder,800.0,['math']
1434E,1434,E,A Convex Game,3500.0,"['dsu', 'games']"
1433G,1433,G,Reducing Delivery Cost,2100.0,"['brute force', 'graphs', 'shortest paths']"
1433F,1433,F,Zero Remainder Sum ,2100.0,['dp']
1433E,1433,E,Two Round Dances,1300.0,"['combinatorics', 'math']"
1433D,1433,D,Districts Connection,1200.0,"['constructive algorithms', 'dfs and similar']"
1433C,1433,C,Dominant Piranha,900.0,"['constructive algorithms', 'greedy']"
1433B,1433,B,Yet Another Bookshelf,800.0,"['greedy', 'implementation']"
1433A,1433,A,Boring Apartments,800.0,"['implementation', 'math']"
1431J,1431,J,Zero-XOR Array,3400.0,"['*special', 'dp']"
1431I,1431,I,Cyclic Shifts,2900.0,"['*special', 'strings']"
1431H,1431,H,Rogue-like Game,2600.0,"['*special', 'brute force', 'greedy', 'two pointers']"
1431G,1431,G,Number Deletion Game,2100.0,"['*special', 'dp', 'games', 'greedy']"
1431F,1431,F,Neural Network Problem,2100.0,"['*special', 'binary search', 'greedy']"
1431E,1431,E,Chess Match,2000.0,['*special']
1431D,1431,D,Used Markers,1500.0,"['*special', 'greedy']"
1431C,1431,C,Black Friday,1600.0,"['*special', 'implementation']"
1431B,1431,B,Polycarp and the Language of Gods,1400.0,"['*special', 'implementation', 'two pointers']"
1431A,1431,A,Selling Hamburgers,800.0,['*special']
1430G,1430,G,Yet Another DAG Problem,2600.0,"['bitmasks', 'dfs and similar', 'dp', 'flows', 'graphs', 'math']"
1430F,1430,F,Realistic Gameplay,2600.0,"['dp', 'greedy']"
1430E,1430,E,String Reversal,1900.0,"['data structures', 'greedy', 'strings']"
1430D,1430,D,String Deletion,1700.0,"['binary search', 'data structures', 'greedy', 'two pointers']"
1430C,1430,C,Numbers on Whiteboard,1000.0,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'math']"
1430B,1430,B,Barrels,800.0,"['greedy', 'implementation', 'sortings']"
1430A,1430,A,Number of Apartments,900.0,"['brute force', 'constructive algorithms', 'math']"
1428H,1428,H,Rotary Laser Lock,3500.0,"['binary search', 'interactive']"
1428G2,1428,G2,Lucky Numbers (Hard Version),3000.0,"['dp', 'greedy']"
1428G1,1428,G1,Lucky Numbers (Easy Version),2900.0,"['dp', 'greedy']"
1428F,1428,F,Fruit Sequences,2400.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'two pointers']"
1428E,1428,E,Carrots for Rabbits,2200.0,"['binary search', 'data structures', 'greedy', 'math', 'sortings']"
1428D,1428,D,Bouncing Boomerangs,1900.0,"['constructive algorithms', 'greedy', 'implementation']"
1428C,1428,C,ABBB,1100.0,"['brute force', 'data structures', 'greedy', 'strings']"
1428B,1428,B,Belted Rooms,1200.0,"['graphs', 'implementation']"
1428A,1428,A,Box is Pull,800.0,['math']
1427H,1427,H,Prison Break,3500.0,"['binary search', 'games', 'geometry', 'ternary search']"
1427G,1427,G,One Billion Shades of Grey,3300.0,"['flows', 'graphs']"
1427F,1427,F,Boring Card Game,3200.0,"['data structures', 'greedy', 'trees']"
1427E,1427,E,Xum,2500.0,"['bitmasks', 'constructive algorithms', 'math', 'matrices', 'number theory']"
1427D,1427,D,Unshuffling a Deck,2000.0,"['constructive algorithms', 'implementation']"
1427C,1427,C,The Hard Work of Paparazzi,2000.0,['dp']
1427B,1427,B,Chess Cheater,1400.0,"['greedy', 'implementation', 'sortings']"
1427A,1427,A,Avoiding Zero,900.0,"['math', 'sortings']"
1426F,1426,F,Number of Subsequences,2000.0,"['combinatorics', 'dp', 'strings']"
1426E,1426,E,"Rock, Paper, Scissors",1800.0,"['brute force', 'constructive algorithms', 'flows', 'greedy', 'math']"
1426D,1426,D,Non-zero Segments,1500.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']"
1426C,1426,C,Increase and Copy,1100.0,"['binary search', 'constructive algorithms', 'math']"
1426B,1426,B,Symmetric Matrix,900.0,['implementation']
1426A,1426,A,Floor Number,800.0,"['implementation', 'math']"
1425I,1425,I,Impressive Harvesting of The Orchard,2800.0,['data structures']
1425H,1425,H,Huge Boxes of Animal Toys,1300.0,['constructive algorithms']
1425F,1425,F,Flamingoes of Mystery,1400.0,['interactive']
1425E,1425,E,Excitation of Atoms,2200.0,"['greedy', 'implementation']"
1425D,1425,D,Danger of Mad Snakes,2300.0,"['combinatorics', 'dp', 'math']"
1425C,1425,C,Captain of Knights,3100.0,['math']
1425B,1425,B,Blue and Red of Our Faculty!,2600.0,"['divide and conquer', 'dp']"
1425A,1425,A,Arena of Greed,1400.0,"['games', 'greedy']"
1424M,1424,M,Ancient Language,2200.0,"['graphs', 'sortings']"
1424G,1424,G,Years,1300.0,"['data structures', 'sortings']"
1423N,1423,N,BubbleSquare Tokens,3500.0,[]
1423M,1423,M,Milutin's Plums,2800.0,['interactive']
1423L,1423,L,Light switches,2600.0,['meet-in-the-middle']
1423K,1423,K,Lonely Numbers,1600.0,"['binary search', 'math', 'number theory', 'two pointers']"
1423J,1423,J,Bubble Cup hypothesis,2400.0,"['bitmasks', 'constructive algorithms', 'dp', 'math']"
1423I,1423,I,Lookup Tables,3000.0,['bitmasks']
1423H,1423,H,Virus,2500.0,"['data structures', 'divide and conquer', 'dsu', 'graphs']"
1423G,1423,G,Growing flowers,3500.0,['data structures']
1423F,1423,F,Coins,2700.0,['math']
1423E,1423,E,5G Antenna Towers,2700.0,['geometry']
1423D,1423,D,Does anyone else hate the wind?,3100.0,[]
1423C,1423,C,Dušan's Railway,3500.0,"['divide and conquer', 'graphs', 'trees']"
1423B,1423,B,Valuable Paper,1900.0,"['binary search', 'flows', 'graph matchings', 'graphs']"
1423A,1423,A,Wakanda Forever,3500.0,[]
1422F,1422,F,Boring Queries,2700.0,"['data structures', 'math', 'number theory']"
